,datetime,open,high,low,close,volume
334,2020-01-23 14:15:00,126.4,126.4,126.15,126.15,49
335,2020-01-23 14:45:00,126.4,126.6,126.2,126.6,304
336,2020-01-23 15:15:00,126.45,126.5,126.45,126.5,156
337,2020-01-24 09:15:00,126.07,126.75,125.79,126.75,871
338,2020-01-24 09:45:00,126.75,127.15,126.74,127.15,893
339,2020-01-24 10:15:00,127.38,127.38,126.61,127.21,242
340,2020-01-24 10:45:00,127.34,127.34,127.0,127.0,11810
341,2020-01-24 11:15:00,127.0,127.0,126.91,127.0,527
342,2020-01-24 11:45:00,127.0,127.1,126.91,126.91,2015
343,2020-01-24 12:15:00,126.95,127.0,126.95,127.0,2987
344,2020-01-24 12:45:00,126.92,127.17,126.92,127.17,2101
345,2020-01-24 13:15:00,127.17,127.4,127.13,127.4,1237
346,2020-01-24 13:45:00,127.4,127.4,127.2,127.38,123
347,2020-01-24 14:15:00,127.35,127.35,127.35,127.35,444
348,2020-01-24 14:45:00,127.26,127.37,127.15,127.15,5609
349,2020-01-24 15:15:00,127.38,127.4,126.98,127.4,157
350,2020-01-27 09:15:00,126.53,126.92,125.76,126.92,18196
351,2020-01-27 09:45:00,126.92,126.95,126.0,126.56,12779
352,2020-01-27 10:15:00,126.95,126.95,126.61,126.62,928
353,2020-01-27 10:45:00,126.75,126.75,126.35,126.35,1981
354,2020-01-27 11:15:00,126.55,126.55,126.35,126.35,98
355,2020-01-27 11:45:00,126.35,126.58,126.35,126.35,378
356,2020-01-27 12:15:00,126.66,126.68,126.18,126.64,791
357,2020-01-27 12:45:00,126.6,126.64,126.21,126.46,1898
358,2020-01-27 13:15:00,126.4,126.42,126.26,126.28,13401
359,2020-01-27 13:45:00,126.26,126.42,126.05,126.05,539
360,2020-01-27 14:15:00,126.26,126.36,125.98,125.98,2367
361,2020-01-27 14:45:00,125.95,126.0,125.8,125.84,923
362,2020-01-27 15:15:00,125.82,126.2,125.65,126.2,10166
363,2020-01-28 09:15:00,127.38,127.38,125.5,125.6,9920
364,2020-01-28 09:45:00,126.23,126.23,125.66,126.04,1625
365,2020-01-28 10:15:00,126.07,126.09,125.7,126.0,265
366,2020-01-28 10:45:00,126.01,126.09,125.55,125.95,1838
367,2020-01-28 11:15:00,125.96,126.0,125.51,125.51,578
368,2020-01-28 11:45:00,125.52,125.95,125.52,125.95,511
369,2020-01-28 12:15:00,125.66,125.95,125.66,125.94,579
370,2020-01-28 12:45:00,125.93,126.1,125.92,126.1,370
371,2020-01-28 13:15:00,126.1,126.1,125.94,125.94,218
372,2020-01-28 13:45:00,125.95,125.96,125.5,125.5,3366
373,2020-01-28 14:15:00,125.5,125.51,125.25,125.25,5566
374,2020-01-28 14:45:00,125.25,125.33,125.0,125.15,36597
375,2020-01-28 15:15:00,125.48,125.53,125.0,125.53,884
376,2020-01-29 09:15:00,125.9,126.0,125.02,125.8,1340
377,2020-01-29 09:45:00,125.8,126.29,125.33,126.26,1390
378,2020-01-29 10:15:00,126.17,126.18,125.52,125.8,485
379,2020-01-29 10:45:00,125.8,125.99,125.7,125.72,47218
380,2020-01-29 11:15:00,125.65,125.85,125.65,125.85,84
381,2020-01-29 11:45:00,125.85,125.85,125.67,125.67,7388
382,2020-01-29 12:15:00,125.82,125.82,125.51,125.63,380
383,2020-01-29 12:45:00,125.77,125.99,125.77,125.9,1023
384,2020-01-29 13:15:00,125.9,125.9,125.36,125.5,1061
385,2020-01-29 13:45:00,125.61,125.89,125.61,125.7,1055
386,2020-01-29 14:15:00,125.7,125.78,125.7,125.7,1552
387,2020-01-29 14:45:00,125.5,125.72,125.44,125.7,3740
388,2020-01-29 15:15:00,125.72,125.89,125.48,125.89,25028
389,2020-01-30 09:15:00,125.4,125.6,125.01,125.33,8629
390,2020-01-30 09:45:00,125.46,125.65,125.0,125.29,1174
391,2020-01-30 10:15:00,125.3,125.31,124.9,125.23,1493
392,2020-01-30 10:45:00,125.24,125.28,125.0,125.13,240
393,2020-01-30 11:15:00,125.2,125.25,125.0,125.0,5821
394,2020-01-30 11:45:00,125.0,125.47,125.0,125.44,9670
395,2020-01-30 12:15:00,125.45,125.48,124.6,124.71,7263
396,2020-01-30 12:45:00,125.19,125.44,124.7,125.2,2866
397,2020-01-30 13:15:00,124.91,125.42,124.71,125.42,142
398,2020-01-30 13:45:00,125.28,125.35,125.0,125.22,8470
399,2020-01-30 14:15:00,125.26,125.4,125.0,125.4,3573
400,2020-01-30 14:45:00,125.2,125.55,125.04,125.46,16372
401,2020-01-30 15:15:00,125.41,125.41,125.0,125.25,1779
402,2020-01-31 09:15:00,125.5,125.5,125.07,125.25,2230
403,2020-01-31 09:45:00,125.15,125.26,124.9,125.19,2093
404,2020-01-31 10:15:00,125.0,125.15,124.81,125.05,4215
405,2020-01-31 10:45:00,125.02,125.02,124.6,124.6,1820
406,2020-01-31 11:15:00,124.6,124.62,124.4,124.4,8936
407,2020-01-31 11:45:00,124.4,124.61,124.0,124.49,5884
408,2020-01-31 12:15:00,124.59,124.62,124.44,124.62,15034
409,2020-01-31 12:45:00,124.62,124.62,124.4,124.6,3522
410,2020-01-31 13:15:00,124.62,124.62,124.5,124.58,1235
411,2020-01-31 13:45:00,124.62,124.62,124.6,124.62,44225
412,2020-01-31 14:15:00,124.62,124.99,124.55,124.68,3160
413,2020-01-31 14:45:00,124.5,124.54,123.99,123.99,21023
414,2020-01-31 15:15:00,124.16,124.21,123.99,124.21,3811
415,2020-02-03 09:15:00,121.64,122.06,121.1,121.44,15003
416,2020-02-03 09:45:00,121.45,122.01,121.35,121.99,5572
417,2020-02-03 10:15:00,122.0,122.18,121.81,122.0,20943
418,2020-02-03 10:45:00,121.99,122.0,121.86,122.0,3608
419,2020-02-03 11:15:00,122.0,122.0,121.15,121.4,2432
420,2020-02-03 11:45:00,121.5,121.55,121.25,121.55,529
421,2020-02-03 12:15:00,121.5,121.5,121.25,121.4,908
422,2020-02-03 12:45:00,121.4,121.5,121.25,121.5,8345
423,2020-02-03 13:15:00,121.64,121.84,121.64,121.84,126
424,2020-02-03 13:45:00,121.84,121.85,121.8,121.85,2680
425,2020-02-03 14:15:00,121.84,121.85,121.5,121.6,1596
426,2020-02-03 14:45:00,121.59,121.89,121.26,121.3,6999
427,2020-02-03 15:15:00,121.7,121.7,121.16,121.7,5275
428,2020-02-04 09:15:00,123.48,123.48,122.0,122.29,471
429,2020-02-04 09:45:00,122.69,123.1,122.33,123.1,3115
430,2020-02-04 10:15:00,122.61,123.66,122.61,123.66,5022
431,2020-02-04 10:45:00,123.66,123.7,123.15,123.5,2137
432,2020-02-04 11:15:00,123.25,123.75,123.25,123.75,2976
433,2020-02-04 11:45:00,123.75,123.75,123.28,123.75,116794
434,2020-02-04 12:15:00,123.7,123.95,123.7,123.95,1465
435,2020-02-04 12:45:00,123.95,123.95,123.51,123.93,400279
436,2020-02-04 13:15:00,123.93,123.95,123.93,123.94,326
437,2020-02-04 13:45:00,123.94,123.95,123.72,123.95,137
438,2020-02-04 14:15:00,123.9,124.1,123.9,124.1,612
439,2020-02-04 14:45:00,124.1,124.5,123.77,124.38,325938
440,2020-02-04 15:15:00,123.87,124.5,123.87,124.4,5419
441,2020-02-05 09:15:00,124.4,124.98,124.0,124.75,1656
442,2020-02-05 09:45:00,124.77,124.92,124.34,124.89,1831
443,2020-02-05 10:15:00,124.85,124.95,124.61,124.94,399
444,2020-02-05 10:45:00,124.61,125.0,124.61,124.84,1133
445,2020-02-05 11:15:00,124.83,124.84,124.75,124.75,198
446,2020-02-05 11:45:00,124.6,124.6,124.0,124.52,227
447,2020-02-05 12:15:00,124.6,124.79,124.52,124.75,882
448,2020-02-05 12:45:00,124.79,124.81,124.52,124.52,910
